Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
Shae__MS3_00010050,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.28780001401901245,0.16580000519752502,0.14720000326633453,0.8384000062942505,0.058400001376867294,0.005100000184029341,0.25839999318122864,0.5396000146865845,0.3061999976634979,0.05920000001788139,0.3409000039100647,0.9498000144958496,0.12150000035762787,0.163100004196167
Shae__MS3_00010198,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2766000032424927,0.13979999721050262,0.1234000027179718,0.8108000159263611,0.02160000056028366,0.005200000014156103,0.1500999927520752,0.3222000002861023,0.23929999768733978,0.01940000057220459,0.1581999957561493,0.9416999816894531,0.24619999527931213,0.14830000698566437
Shae__MS3_00010224,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2705000042915344,0.18219999969005585,0.1973000019788742,0.7799999713897705,0.04540000110864639,0.016699999570846558,0.24040000140666962,0.29330000281333923,0.21469999849796295,0.035999998450279236,0.26440000534057617,0.9643999934196472,0.05730000138282776,0.18310000002384186
Shae__MS3_00010298,Cytoplasm,Nuclear localization signal,Soluble,0.7243000268936157,0.34950000047683716,0.20340000092983246,0.46149998903274536,0.23600000143051147,0.04910000041127205,0.26809999346733093,0.14470000565052032,0.22849999368190765,0.050999999046325684,0.5375000238418579,0.42289999127388,0.0333000011742115,0.6988000273704529
Shae__MS3_00010310,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.30329999327659607,0.19670000672340393,0.14480000734329224,0.8100000023841858,0.06639999896287918,0.017899999395012856,0.1881999969482422,0.26429998874664307,0.33719998598098755,0.05820000171661377,0.3443000018596649,0.8949000239372253,0.09369999915361404,0.26330000162124634
Shae__MS3_00010433,Mitochondrion,,Soluble,0.29660001397132874,0.25609999895095825,0.4318999946117401,0.29989999532699585,0.6643999814987183,0.007799999788403511,0.08330000191926956,0.16210000216960907,0.1315000057220459,0.45170000195503235,0.48410001397132874,0.2363000065088272,0.08179999887943268,0.7261000275611877
Shae__MS3_00010503,Cytoplasm,,Transmembrane,0.3937000036239624,0.3912000060081482,0.195700004696846,0.424699991941452,0.13490000367164612,0.020999999716877937,0.1581999957561493,0.27149999141693115,0.3003999888896942,0.2745000123977661,0.32339999079704285,0.8483999967575073,0.06270000338554382,0.3578999936580658
Shae__MS3_00011072,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3666999936103821,0.18410000205039978,0.1371999979019165,0.7878999710083008,0.0348999984562397,0.008700000122189522,0.21570000052452087,0.32829999923706055,0.33169999718666077,0.09790000319480896,0.22360000014305115,0.9419999718666077,0.0689999982714653,0.21739999949932098
Shae__MS3_00011127,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.31380000710487366,0.14180000126361847,0.15729999542236328,0.8306999802589417,0.07400000095367432,0.008200000040233135,0.1826000064611435,0.3458999991416931,0.3440999984741211,0.08110000193119049,0.32420000433921814,0.9350000023841858,0.04230000078678131,0.2142000049352646
Sjap__EWB00_000603,Cytoplasm,Nuclear localization signal,Soluble,0.4828999936580658,0.23190000653266907,0.4814000129699707,0.31310001015663147,0.22930000722408295,0.016300000250339508,0.07530000060796738,0.10570000112056732,0.25699999928474426,0.06610000133514404,0.4936999976634979,0.18469999730587006,0.09929999709129333,0.715399980545044
Sjap__EWB00_000873,Cytoplasm,,Soluble,0.3384999930858612,0.29350000619888306,0.4731999933719635,0.3758000135421753,0.4546999931335449,0.010499999858438969,0.1396999955177307,0.1542000025510788,0.2741999924182892,0.0471000000834465,0.5016999840736389,0.44510000944137573,0.0414000004529953,0.6029999852180481
Sjap__EWB00_002123,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.27480000257492065,0.14419999718666077,0.10679999738931656,0.760699987411499,0.06930000334978104,0.010400000028312206,0.2110999971628189,0.5076000094413757,0.32899999618530273,0.03830000013113022,0.18870000541210175,0.9837999939918518,0.12700000405311584,0.07639999687671661
Sjap__EWB00_002236,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.21050000190734863,0.1429000049829483,0.12129999697208405,0.8190000057220459,0.03779999911785126,0.017500000074505806,0.25429999828338623,0.3675000071525574,0.31290000677108765,0.052000001072883606,0.38909998536109924,0.9805999994277954,0.14669999480247498,0.09390000253915787
Sjap__EWB00_002345,Extracellular,Signal peptide,Soluble,0.19130000472068787,0.164900004863739,0.6966000199317932,0.3896999955177307,0.24619999527931213,0.009100000374019146,0.17569999396800995,0.19059999287128448,0.2540000081062317,0.044199999421834946,0.4496000111103058,0.20329999923706055,0.07959999889135361,0.7577999830245972
Sjap__EWB00_002463,Cell membrane,,Transmembrane|Lipid anchor,0.23680000007152557,0.12139999866485596,0.3221000134944916,0.6712999939918518,0.12970000505447388,0.0027000000700354576,0.16110000014305115,0.22990000247955322,0.24959999322891235,0.02930000051856041,0.16279999911785126,0.692799985408783,0.9010999798774719,0.22550000250339508
Sjap__EWB00_002960,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2800000011920929,0.17810000479221344,0.17350000143051147,0.7853999733924866,0.0421999990940094,0.016899999231100082,0.1965000033378601,0.3127000033855438,0.21359999477863312,0.055799998342990875,0.2540000081062317,0.9702000021934509,0.09070000052452087,0.15060000121593475
Sjap__EWB00_003324,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.7494000196456909,0.2393999993801117,0.23899999260902405,0.3986000120639801,0.40630000829696655,0.0763000026345253,0.07670000195503235,0.05350000038743019,0.11389999836683273,0.0284000001847744,0.7373999953269958,0.11219999939203262,0.04560000076889992,0.7526999711990356
Sjap__EWB00_003342,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.25040000677108765,0.12319999933242798,0.14110000431537628,0.8357999920845032,0.03759999945759773,0.022299999371170998,0.2639000117778778,0.42170000076293945,0.3589000105857849,0.06560000032186508,0.40529999136924744,0.9718999862670898,0.09520000219345093,0.09539999812841415
Sjap__EWB00_003778,Cytoplasm,Nuclear localization signal,Soluble,0.532800018787384,0.37310001254081726,0.4722000062465668,0.3488999903202057,0.14800000190734863,0.01209999993443489,0.08179999887943268,0.1551000028848648,0.17030000686645508,0.09910000115633011,0.32260000705718994,0.2847999930381775,0.08009999990463257,0.7652999758720398
Sjap__EWB00_003808,Cell membrane,Signal peptide,Transmembrane,0.2856000065803528,0.12380000203847885,0.47119998931884766,0.5257999897003174,0.10589999705553055,0.0038999998942017555,0.23479999601840973,0.3116999864578247,0.41200000047683716,0.06369999796152115,0.3416999876499176,0.5153999924659729,0.25999999046325684,0.48739999532699585
Sjap__EWB00_003810,Cytoplasm,,Soluble,0.392300009727478,0.2689000070095062,0.3801000118255615,0.38760000467300415,0.33180001378059387,0.009399999864399433,0.1143999993801117,0.12999999523162842,0.12610000371932983,0.12970000505447388,0.486299991607666,0.16760000586509705,0.1143999993801117,0.7741000056266785
Sjap__EWB00_003878,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2371000051498413,0.164000004529953,0.10790000110864639,0.8190000057220459,0.06419999897480011,0.027899999171495438,0.16930000483989716,0.2614000141620636,0.25110000371932983,0.05849999934434891,0.36809998750686646,0.9628000259399414,0.10170000046491623,0.13369999825954437
Sjap__EWB00_003964,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2791999876499176,0.10589999705553055,0.1340000033378601,0.8357999920845032,0.10689999908208847,0.00570000009611249,0.30799999833106995,0.5351999998092651,0.4602000117301941,0.05400000140070915,0.4643000066280365,0.808899998664856,0.0763000026345253,0.25519999861717224
Sjap__EWB00_004250,Cytoplasm,,Peripheral|Soluble,0.6712999939918518,0.32510000467300415,0.09929999709129333,0.19930000603199005,0.18979999423027039,0.009499999694526196,0.13199999928474426,0.5291000008583069,0.45410001277923584,0.2142000049352646,0.6392999887466431,0.09619999676942825,0.12919999659061432,0.6980999708175659
Sjap__EWB00_004279,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.23409999907016754,0.17749999463558197,0.10130000114440918,0.7491000294685364,0.04450000077486038,0.012600000016391277,0.21250000596046448,0.2289000004529953,0.18719999492168427,0.04540000110864639,0.3377000093460083,0.9559999704360962,0.07909999787807465,0.156700000166893
Sjap__EWB00_004938,Cell membrane,,Soluble,0.29899999499320984,0.15790000557899475,0.4537999927997589,0.4763999879360199,0.2282000035047531,0.00419999985024333,0.14499999582767487,0.20419999957084656,0.18690000474452972,0.012299999594688416,0.4948999881744385,0.24250000715255737,0.044199999421834946,0.7035999894142151
Sjap__EWB00_005094,Cell membrane,,Soluble,0.3695000112056732,0.40220001339912415,0.2506999969482422,0.4683000147342682,0.4921000003814697,0.015399999916553497,0.10719999670982361,0.1031000018119812,0.16760000586509705,0.12290000170469284,0.3930000066757202,0.505299985408783,0.04830000177025795,0.5946999788284302
Sjap__EWB00_005238,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,Transmembrane,0.29350000619888306,0.1543000042438507,0.15150000154972076,0.8672000169754028,0.06679999828338623,0.005400000140070915,0.249099999666214,0.5963000059127808,0.3165000081062317,0.0957999974489212,0.2930999994277954,0.9804999828338623,0.09059999883174896,0.10170000046491623
Sjap__EWB00_005294,Extracellular,Signal peptide,Transmembrane|Soluble,0.3937000036239624,0.16099999845027924,0.7462999820709229,0.4065000116825104,0.5615000128746033,0.010400000028312206,0.31520000100135803,0.193900004029274,0.313400000333786,0.5997999906539917,0.4302000105381012,0.5339000225067139,0.05730000138282776,0.61080002784729
Sjap__EWB00_005510,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3107999861240387,0.1762000024318695,0.11289999634027481,0.7838000059127808,0.038600001484155655,0.006399999838322401,0.17919999361038208,0.3086000084877014,0.23680000007152557,0.044199999421834946,0.26910001039505005,0.965499997138977,0.08290000259876251,0.15700000524520874
Sjap__EWB00_006149,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3082999885082245,0.1915999948978424,0.07649999856948853,0.8511999845504761,0.06710000336170197,0.016599999740719795,0.2215999960899353,0.3743000030517578,0.25949999690055847,0.056299999356269836,0.24500000476837158,0.9882000088691711,0.17149999737739563,0.08569999784231186
Sjap__EWB00_006185,Extracellular,Signal peptide,Soluble,0.36329999566078186,0.20640000700950623,0.6740000247955322,0.2750000059604645,0.23890000581741333,0.012000000104308128,0.1477999985218048,0.1145000010728836,0.10019999742507935,0.09229999780654907,0.36090001463890076,0.2290000021457672,0.11540000140666962,0.7814000248908997
Sjap__EWB00_006448,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3801000118255615,0.31709998846054077,0.19329999387264252,0.5121999979019165,0.13040000200271606,0.020899999886751175,0.16189999878406525,0.3391999900341034,0.3483999967575073,0.2492000013589859,0.34200000762939453,0.8428999781608582,0.0494999997317791,0.3578000068664551
Sjap__EWB00_006815,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.1745000034570694,0.13510000705718994,0.12470000237226486,0.8784000277519226,0.043699998408555984,0.019500000402331352,0.2345000058412552,0.2603999972343445,0.22619999945163727,0.13819999992847443,0.31439998745918274,0.9828000068664551,0.12780000269412994,0.058800000697374344
Sjap__EWB00_007901,Cytoplasm,Nuclear localization signal,Soluble,0.744700014591217,0.4011000096797943,0.12939999997615814,0.30300000309944153,0.20739999413490295,0.014299999922513962,0.1200999990105629,0.07580000162124634,0.19210000336170197,0.018699999898672104,0.5637000203132629,0.17090000212192535,0.04610000178217888,0.7698000073432922
Sjap__EWB00_009052,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2515999972820282,0.09319999814033508,0.1120000034570694,0.8668000102043152,0.04490000009536743,0.014700000174343586,0.16580000519752502,0.48579999804496765,0.24230000376701355,0.061900001019239426,0.2540000081062317,0.968999981880188,0.04690000042319298,0.10279999673366547
Sjap__EWB00_009360,Cell membrane,Signal peptide,Soluble,0.2214999943971634,0.1347000002861023,0.38760000467300415,0.3594000041484833,0.19099999964237213,0.010700000450015068,0.1354999989271164,0.13040000200271606,0.16380000114440918,0.004699999932199717,0.4101000130176544,0.14830000698566437,0.09359999746084213,0.7986000180244446
Sjap__EWB00_009592,Cytoplasm|Cell membrane,,Soluble,0.5503000020980835,0.28279998898506165,0.14020000398159027,0.6431000232696533,0.30559998750686646,0.022199999541044235,0.13920000195503235,0.18129999935626984,0.2639000117778778,0.22589999437332153,0.5699999928474426,0.3767000138759613,0.07660000026226044,0.5838000178337097
Sjap__EWB00_010663,Cell membrane,,Soluble,0.26919999718666077,0.13259999454021454,0.5026999711990356,0.4823000133037567,0.22949999570846558,0.0032999999821186066,0.12309999763965607,0.19679999351501465,0.2535000145435333,0.17520000040531158,0.3395000100135803,0.3337000012397766,0.632099986076355,0.4885999858379364
Sjap__EWB00_011116,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.7628999948501587,0.2800999879837036,0.1379999965429306,0.4440000057220459,0.25279998779296875,0.0892999991774559,0.051500000059604645,0.03779999911785126,0.05869999900460243,0.009499999694526196,0.6087999939918518,0.09449999779462814,0.031700000166893005,0.8111000061035156
Sman__Smp_024660,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.271699994802475,0.15680000185966492,0.16189999878406525,0.7522000074386597,0.049800001084804535,0.026900000870227814,0.34700000286102295,0.37540000677108765,0.40790000557899475,0.04879999905824661,0.3012999892234802,0.9761999845504761,0.07090000063180923,0.12389999628067017
Sman__Smp_080870,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.33640000224113464,0.17870000004768372,0.1396999955177307,0.7735000252723694,0.046300001442432404,0.00989999994635582,0.20759999752044678,0.3353999853134155,0.25049999356269836,0.03550000116229057,0.24650000035762787,0.9638000130653381,0.06909999996423721,0.16110000014305115
Sman__Smp_124210,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.24300000071525574,0.15549999475479126,0.14790000021457672,0.8424999713897705,0.07069999724626541,0.004699999932199717,0.27880001068115234,0.5472000241279602,0.3402999937534332,0.08269999921321869,0.37209999561309814,0.9571999907493591,0.09229999780654907,0.15189999341964722
Sman__Smp_126240,Cytoplasm,Nuclear localization signal,Soluble,0.7699999809265137,0.25679999589920044,0.10809999704360962,0.4758000075817108,0.21860000491142273,0.044199999421834946,0.054499998688697815,0.042100001126527786,0.07639999687671661,0.006500000134110451,0.5497000217437744,0.11020000278949738,0.03819999843835831,0.791100025177002
Sman__Smp_130070,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.19820000231266022,0.1386999934911728,0.11599999666213989,0.8440999984741211,0.05090000107884407,0.00989999994635582,0.2134000062942505,0.2345999926328659,0.20880000293254852,0.03240000084042549,0.25589999556541443,0.9707000255584717,0.10220000147819519,0.0997999981045723
Sman__Smp_132700,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.21199999749660492,0.17090000212192535,0.12720000743865967,0.7670999765396118,0.053599998354911804,0.019700000062584877,0.20430000126361847,0.21619999408721924,0.19990000128746033,0.05660000070929527,0.3614000082015991,0.9574000239372253,0.09629999846220016,0.15520000457763672
Sman__Smp_148020,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2529999911785126,0.1420000046491623,0.12330000102519989,0.8159000277519226,0.02250000089406967,0.005400000140070915,0.14890000224113464,0.325300008058548,0.2678000032901764,0.01940000057220459,0.14869999885559082,0.948199987411499,0.249099999666214,0.14409999549388885
Sman__Smp_152750,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.28459998965263367,0.13950000703334808,0.10379999876022339,0.7649999856948853,0.06949999928474426,0.010599999688565731,0.23340000212192535,0.5098999738693237,0.36980000138282776,0.06199999898672104,0.22020000219345093,0.9787999987602234,0.1941000074148178,0.08860000222921371
Sman__Smp_153170,Cytoplasm,Nuclear localization signal,Soluble,0.7512000203132629,0.3497999906539917,0.12720000743865967,0.3456000089645386,0.21279999613761902,0.01730000041425228,0.10769999772310257,0.08529999852180481,0.20080000162124634,0.019600000232458115,0.5526000261306763,0.15539999306201935,0.0471000000834465,0.7919999957084656
Sman__Smp_157620,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2750999927520752,0.17100000381469727,0.20569999516010284,0.7906000018119812,0.043800000101327896,0.016300000250339508,0.22519999742507935,0.30799999833106995,0.2117999941110611,0.039500001817941666,0.2556000053882599,0.9674999713897705,0.06629999727010727,0.1680999994277954
Sman__Smp_159450,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.23070000112056732,0.27480000257492065,0.1395999938249588,0.4156999886035919,0.1712999939918518,0.011099999770522118,0.3093999922275543,0.32179999351501465,0.46480000019073486,0.16169999539852142,0.35350000858306885,0.8403000235557556,0.12520000338554382,0.33059999346733093
Sman__Smp_164270,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.24220000207424164,0.16840000450611115,0.10830000042915344,0.8057000041007996,0.06909999996423721,0.022199999541044235,0.16670000553131104,0.250900000333786,0.23729999363422394,0.06279999762773514,0.398499995470047,0.9495000243186951,0.09560000151395798,0.16009999811649323
Sman__Smp_169380,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.31540000438690186,0.08879999816417694,0.1559000015258789,0.875,0.06530000269412994,0.003700000001117587,0.1477999985218048,0.5210999846458435,0.2727000117301941,0.05719999969005585,0.1662999987602234,0.9606999754905701,0.1031000018119812,0.12620000541210175
Sman__Smp_171460,Cell membrane,,Transmembrane|Lipid anchor,0.18619999289512634,0.1290999948978424,0.27810001373291016,0.692799985408783,0.11509999632835388,0.003100000089034438,0.15330000221729279,0.2134999930858612,0.20800000429153442,0.02019999921321869,0.20250000059604645,0.645799994468689,0.8889999985694885,0.19110000133514404
Sman__Smp_171680,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.27079999446868896,0.19660000503063202,0.16060000658035278,0.7738999724388123,0.06970000267028809,0.017899999395012856,0.20669999718666077,0.2606000006198883,0.33649998903274536,0.03889999911189079,0.35040000081062317,0.897599995136261,0.09849999845027924,0.2596000134944916
Sman__Smp_173100,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.27230000495910645,0.13249999284744263,0.15160000324249268,0.828499972820282,0.029600000008940697,0.030300000682473183,0.23739999532699585,0.41609999537467957,0.3652999997138977,0.07029999792575836,0.38449999690055847,0.9721999764442444,0.12240000069141388,0.09799999743700027
Sman__Smp_176350,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2526000142097473,0.11760000139474869,0.12330000102519989,0.7519999742507935,0.04320000112056732,0.007699999958276749,0.13279999792575836,0.33550000190734863,0.2930000126361847,0.031199999153614044,0.24400000274181366,0.9147999882698059,0.22840000689029694,0.21130000054836273
Sman__Smp_181250,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3325999975204468,0.19470000267028809,0.21950000524520874,0.8159000277519226,0.09629999846220016,0.002199999988079071,0.19020000100135803,0.35749998688697815,0.2888999879360199,0.12540000677108765,0.21950000524520874,0.8783000111579895,0.04989999905228615,0.33889999985694885
Sman__Smp_204750,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.21089999377727509,0.1316000074148178,0.14550000429153442,0.8166999816894531,0.03720000013709068,0.01940000057220459,0.2526000142097473,0.39320001006126404,0.31630000472068787,0.04190000146627426,0.3197000026702881,0.9782999753952026,0.09239999949932098,0.11649999767541885
Sman__Smp_244080,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3012999892234802,0.12409999966621399,0.14650000631809235,0.8585000038146973,0.053199999034404755,0.013799999840557575,0.17100000381469727,0.41269999742507935,0.27480000257492065,0.08209999650716782,0.32670000195503235,0.9423999786376953,0.09309999644756317,0.1412999927997589
Sman__Smp_266820,Cell membrane,,Transmembrane,0.3702000081539154,0.38040000200271606,0.2289000004529953,0.4738999903202057,0.12620000541210175,0.022299999371170998,0.1597999930381775,0.29089999198913574,0.296099990606308,0.2978000044822693,0.33379998803138733,0.8734999895095825,0.06599999964237213,0.32519999146461487
Sman__Smp_303910,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.7208999991416931,0.2809000015258789,0.14169999957084656,0.42089998722076416,0.23659999668598175,0.022700000554323196,0.07320000231266022,0.03400000184774399,0.07750000059604645,0.017000000923871994,0.6417999863624573,0.15240000188350677,0.031199999153614044,0.7430999875068665
Sman__Smp_311870,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2773999869823456,0.16529999673366547,0.3310000002384186,0.6055999994277954,0.06300000101327896,0.005799999926239252,0.25519999861717224,0.4309999942779541,0.4239000082015991,0.07620000094175339,0.2623000144958496,0.746399998664856,0.5989999771118164,0.23160000145435333
