#node	identifier	category	term ID	term description
A0A3Q0KB95	6183.A0A3Q0KB95	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
A0A3Q0KB95	6183.A0A3Q0KB95	UniProt Keywords	KW-0009	Actin-binding
A0A3Q0KB95	6183.A0A3Q0KB95	UniProt Keywords	KW-0677	Repeat
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR001298	Filamin/ABP280 repeat
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR001589	Actinin-type actin-binding domain, conserved site
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR001715	Calponin homology domain
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR013783	Immunoglobulin-like fold
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR014756	Immunoglobulin E-set
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR017868	Filamin/ABP280 repeat-like
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR036872	CH domain superfamily
A0A3Q0KB95	6183.A0A3Q0KB95	InterPro	IPR044801	Filamin family
A0A3Q0KB95	6183.A0A3Q0KB95	SMART	SM00033	Calponin homology domain
A0A3Q0KB95	6183.A0A3Q0KB95	SMART	SM00557	Filamin-type immunoglobulin domains
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0007154	Cell communication
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0007165	Signal transduction
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0007166	Cell surface receptor signaling pathway
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0007169	Cell surface receptor protein tyrosine kinase signaling pathway
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0009987	Cellular process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0023052	Signaling
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0030154	Cell differentiation
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0032502	Developmental process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0048518	Positive regulation of biological process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0048522	Positive regulation of cellular process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0048869	Cellular developmental process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0050789	Regulation of biological process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0050794	Regulation of cellular process
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0050896	Response to stimulus
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0051716	Cellular response to stimulus
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Process	GO:0065007	Biological regulation
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0000166	Nucleotide binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0003824	Catalytic activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0004672	Protein kinase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0004713	Protein tyrosine kinase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0004715	Non-membrane spanning protein tyrosine kinase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0005102	Signaling receptor binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0005488	Binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0005515	Protein binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0005524	ATP binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0016301	Kinase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0016740	Transferase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0017076	Purine nucleotide binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0030554	Adenyl nucleotide binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0032553	Ribonucleotide binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0032555	Purine ribonucleotide binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0032559	Adenyl ribonucleotide binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0036094	Small molecule binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0043167	Ion binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0043168	Anion binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0097367	Carbohydrate derivative binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:0140096	Catalytic activity, acting on a protein
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:1901265	Nucleoside phosphate binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Function	GO:1901363	Heterocyclic compound binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0005622	Intracellular anatomical structure
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0005737	Cytoplasm
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0005829	Cytosol
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0005886	Plasma membrane
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0016020	Membrane
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0043226	Organelle
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0043229	Intracellular organelle
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0071944	Cell periphery
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	GO Component	GO:0110165	Cellular anatomical structure
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	STRING clusters	CL:11812	Mixed, incl. Actin filament-based process, and Cell-substrate junction
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	STRING clusters	CL:12039	Cell-substrate junction, and Non-membrane spanning protein tyrosine kinase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	STRING clusters	CL:12041	Focal adhesion, and Non-membrane spanning protein tyrosine kinase activity
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	STRING clusters	CL:12042	Non-membrane spanning protein tyrosine kinase activity, and CAS family
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	KEGG	smm04081	Hormone signaling
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	KEGG	smm04137	Mitophagy - animal
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	KEGG	smm04144	Endocytosis
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	KEGG	smm05100	Bacterial invasion of epithelial cells
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	Reactome	MAP-162582	Signal Transduction
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	Reactome	MAP-168249	Innate Immune System
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	Reactome	MAP-168256	Immune System
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	COMPARTMENTS	GOCC:0005737	Cytoplasm
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0067	ATP-binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0418	Kinase
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0460	Magnesium
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0479	Metal-binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0547	Nucleotide-binding
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0597	Phosphoprotein
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0727	SH2 domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0728	SH3 domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0808	Transferase
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	UniProt Keywords	KW-0829	Tyrosine-protein kinase
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR000719	Protein kinase domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR000980	SH2 domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR001452	SH3 domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR011009	Protein kinase-like domain superfamily
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR017441	Protein kinase, ATP binding site
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR020635	Tyrosine-protein kinase, catalytic domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR036028	SH3-like domain superfamily
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR036860	SH2 domain superfamily
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	InterPro	IPR050198	Non-receptor tyrosine kinases involved in cell signaling
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	SMART	SM00219	Tyrosine kinase, catalytic domain
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	SMART	SM00252	Src homology 2 domains
A0A3Q0KBZ0	6183.A0A3Q0KBZ0	SMART	SM00326	Src homology 3 domains
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0007155	Cell adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0009966	Regulation of signal transduction
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0009967	Positive regulation of signal transduction
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0009987	Cellular process
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0010646	Regulation of cell communication
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0010647	Positive regulation of cell communication
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0010810	Regulation of cell-substrate adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0010811	Positive regulation of cell-substrate adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0016043	Cellular component organization
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0023051	Regulation of signaling
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0023056	Positive regulation of signaling
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0030155	Regulation of cell adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0034330	Cell junction organization
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0045216	Cell-cell junction organization
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0045785	Positive regulation of cell adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0048518	Positive regulation of biological process
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0048522	Positive regulation of cellular process
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0048583	Regulation of response to stimulus
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0048584	Positive regulation of response to stimulus
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0050789	Regulation of biological process
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0050794	Regulation of cellular process
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0065007	Biological regulation
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0071840	Cellular component organization or biogenesis
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:0098609	Cell-cell adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:1900024	Regulation of substrate adhesion-dependent cell spreading
A0A3Q0KD53	6183.A0A3Q0KD53	GO Process	GO:1900026	Positive regulation of substrate adhesion-dependent cell spreading
A0A3Q0KD53	6183.A0A3Q0KD53	GO Function	GO:0005488	Binding
A0A3Q0KD53	6183.A0A3Q0KD53	GO Function	GO:0036094	Small molecule binding
A0A3Q0KD53	6183.A0A3Q0KD53	GO Function	GO:0043167	Ion binding
A0A3Q0KD53	6183.A0A3Q0KD53	GO Function	GO:0043169	Cation binding
A0A3Q0KD53	6183.A0A3Q0KD53	GO Function	GO:0046872	Metal ion binding
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0005622	Intracellular anatomical structure
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0005737	Cytoplasm
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0005911	Cell-cell junction
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0005925	Focal adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0030054	Cell junction
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0030055	Cell-substrate junction
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0070161	Anchoring junction
A0A3Q0KD53	6183.A0A3Q0KD53	GO Component	GO:0110165	Cellular anatomical structure
A0A3Q0KD53	6183.A0A3Q0KD53	STRING clusters	CL:11812	Mixed, incl. Actin filament-based process, and Cell-substrate junction
A0A3Q0KD53	6183.A0A3Q0KD53	STRING clusters	CL:12039	Cell-substrate junction, and Non-membrane spanning protein tyrosine kinase activity
A0A3Q0KD53	6183.A0A3Q0KD53	STRING clusters	CL:12116	Cell-extracellular matrix interactions
A0A3Q0KD53	6183.A0A3Q0KD53	Reactome	MAP-1500931	Cell-Cell communication
A0A3Q0KD53	6183.A0A3Q0KD53	Reactome	MAP-446353	Cell-extracellular matrix interactions
A0A3Q0KD53	6183.A0A3Q0KD53	Reactome	MAP-446728	Cell junction organization
A0A3Q0KD53	6183.A0A3Q0KD53	COMPARTMENTS	GOCC:0005925	Focal adhesion
A0A3Q0KD53	6183.A0A3Q0KD53	COMPARTMENTS	GOCC:0030054	Cell junction
A0A3Q0KD53	6183.A0A3Q0KD53	COMPARTMENTS	GOCC:0030055	Cell-substrate junction
A0A3Q0KD53	6183.A0A3Q0KD53	COMPARTMENTS	GOCC:0070161	Anchoring junction
A0A3Q0KD53	6183.A0A3Q0KD53	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
A0A3Q0KD53	6183.A0A3Q0KD53	UniProt Keywords	KW-0440	LIM domain
A0A3Q0KD53	6183.A0A3Q0KD53	UniProt Keywords	KW-0479	Metal-binding
A0A3Q0KD53	6183.A0A3Q0KD53	UniProt Keywords	KW-0862	Zinc
A0A3Q0KD53	6183.A0A3Q0KD53	InterPro	IPR001781	Zinc finger, LIM-type
A0A3Q0KD53	6183.A0A3Q0KD53	InterPro	IPR017351	LIM and senescent cell antigen-like-containing domain protein 1-4-like
A0A3Q0KD53	6183.A0A3Q0KD53	InterPro	IPR047944	LIMS1/2-like, LIM domain 1
A0A3Q0KD53	6183.A0A3Q0KD53	SMART	SM00132	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0006996	Organelle organization
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0007010	Cytoskeleton organization
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0009987	Cellular process
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0016043	Cellular component organization
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0030029	Actin filament-based process
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0030036	Actin cytoskeleton organization
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0030154	Cell differentiation
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0032502	Developmental process
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0042692	Muscle cell differentiation
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0048468	Cell development
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0048856	Anatomical structure development
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0048869	Cellular developmental process
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0055001	Muscle cell development
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0061061	Muscle structure development
A0A3Q0KE94	6183.A0A3Q0KE94	GO Process	GO:0071840	Cellular component organization or biogenesis
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0003779	Actin binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0005488	Binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0005509	Calcium ion binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0005515	Protein binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0008092	Cytoskeletal protein binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0036094	Small molecule binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0043167	Ion binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0043169	Cation binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0044877	Protein-containing complex binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0046872	Metal ion binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Function	GO:0051015	Actin filament binding
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0005622	Intracellular anatomical structure
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0005737	Cytoplasm
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0005856	Cytoskeleton
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0005886	Plasma membrane
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0005938	Cell cortex
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0015629	Actin cytoskeleton
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0016020	Membrane
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0030016	Myofibril
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0030017	Sarcomere
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0030018	Z disc
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0030054	Cell junction
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0030863	Cortical cytoskeleton
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0030864	Cortical actin cytoskeleton
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0031674	I band
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0042995	Cell projection
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0043226	Organelle
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0043228	Membraneless organelle
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0043229	Intracellular organelle
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0043232	Intracellular membraneless organelle
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0043292	Contractile muscle fiber
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0070161	Anchoring junction
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0071944	Cell periphery
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0099080	Supramolecular complex
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0099081	Supramolecular polymer
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0099512	Supramolecular fiber
A0A3Q0KE94	6183.A0A3Q0KE94	GO Component	GO:0110165	Cellular anatomical structure
A0A3Q0KE94	6183.A0A3Q0KE94	STRING clusters	CL:11812	Mixed, incl. Actin filament-based process, and Cell-substrate junction
A0A3Q0KE94	6183.A0A3Q0KE94	STRING clusters	CL:12039	Cell-substrate junction, and Non-membrane spanning protein tyrosine kinase activity
A0A3Q0KE94	6183.A0A3Q0KE94	STRING clusters	CL:12041	Focal adhesion, and Non-membrane spanning protein tyrosine kinase activity
A0A3Q0KE94	6183.A0A3Q0KE94	STRING clusters	CL:12077	Alpha-catenin/vinculin-like superfamily, and Filamentous actin
A0A3Q0KE94	6183.A0A3Q0KE94	STRING clusters	CL:12080	Filamentous actin, and Ca2+ insensitive EF hand
A0A3Q0KE94	6183.A0A3Q0KE94	Reactome	MAP-109582	Hemostasis
A0A3Q0KE94	6183.A0A3Q0KE94	Reactome	MAP-114608	Platelet degranulation
A0A3Q0KE94	6183.A0A3Q0KE94	Reactome	MAP-76002	Platelet activation, signaling and aggregation
A0A3Q0KE94	6183.A0A3Q0KE94	Reactome	MAP-76005	Response to elevated platelet cytosolic Ca2+
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0005737	Cytoplasm
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0005856	Cytoskeleton
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0043226	Organelle
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0043228	Membraneless organelle
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0043229	Intracellular organelle
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0043292	Contractile muscle fiber
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0099080	Supramolecular complex
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
A0A3Q0KE94	6183.A0A3Q0KE94	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
A0A3Q0KE94	6183.A0A3Q0KE94	UniProt Keywords	KW-0009	Actin-binding
A0A3Q0KE94	6183.A0A3Q0KE94	UniProt Keywords	KW-0106	Calcium
A0A3Q0KE94	6183.A0A3Q0KE94	UniProt Keywords	KW-0175	Coiled coil
A0A3Q0KE94	6183.A0A3Q0KE94	UniProt Keywords	KW-0479	Metal-binding
A0A3Q0KE94	6183.A0A3Q0KE94	UniProt Keywords	KW-0677	Repeat
A0A3Q0KE94	6183.A0A3Q0KE94	Pfam	PF00435	Spectrin repeat
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR001589	Actinin-type actin-binding domain, conserved site
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR001715	Calponin homology domain
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR002017	Spectrin repeat
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR002048	EF-hand domain
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR011992	EF-hand domain pair
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR014837	EF-hand, Ca insensitive
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR018159	Spectrin/alpha-actinin
A0A3Q0KE94	6183.A0A3Q0KE94	InterPro	IPR036872	CH domain superfamily
A0A3Q0KE94	6183.A0A3Q0KE94	SMART	SM00033	Calponin homology domain
A0A3Q0KE94	6183.A0A3Q0KE94	SMART	SM00054	EF-hand, calcium binding motif
A0A3Q0KE94	6183.A0A3Q0KE94	SMART	SM00150	Spectrin repeats
