branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0032	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2275,Mmus__GeneID_14201,Xlae__GeneID_108708232,Xlae__GeneID_444152	0		unrooted split; no ancestry or duplication timing assigned
B0033	100/100	2	Hsap,Mmus	Hsap__GeneID_2275,Mmus__GeneID_14201	0		unrooted split; no ancestry or duplication timing assigned
B0034	68.7/79	2	Xlae	Xlae__GeneID_108708232,Xlae__GeneID_444152	0		unrooted split; no ancestry or duplication timing assigned
B0035	84.5/75	8	Hsap,Mmus,Xlae	Hsap__GeneID_2274,Hsap__GeneID_9457,Mmus__GeneID_14200,Mmus__GeneID_57756,Xlae__GeneID_108708415,Xlae__GeneID_108709713,Xlae__GeneID_108717963,Xlae__GeneID_447738	0		unrooted split; no ancestry or duplication timing assigned
B0036	99.6/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2274,Mmus__GeneID_14200,Xlae__GeneID_108708415,Xlae__GeneID_108709713	0		unrooted split; no ancestry or duplication timing assigned
B0037	98.8/100	2	Hsap,Mmus	Hsap__GeneID_2274,Mmus__GeneID_14200	0		unrooted split; no ancestry or duplication timing assigned
B0038	93.6/95	2	Xlae	Xlae__GeneID_108708415,Xlae__GeneID_108709713	0		unrooted split; no ancestry or duplication timing assigned
B0039	97.3/99	4	Hsap,Mmus,Xlae	Hsap__GeneID_9457,Mmus__GeneID_57756,Xlae__GeneID_108717963,Xlae__GeneID_447738	0		unrooted split; no ancestry or duplication timing assigned
B0040	100/100	2	Hsap,Mmus	Hsap__GeneID_9457,Mmus__GeneID_57756	0		unrooted split; no ancestry or duplication timing assigned
B0041	100/100	2	Xlae	Xlae__GeneID_108717963,Xlae__GeneID_447738	0		unrooted split; no ancestry or duplication timing assigned
B0042	97.1/99	6	Shae,Sjap,Sman	Shae__MS3_00002568,Shae__MS3_00003616,Sjap__EWB00_003590,Sjap__EWB00_009388,Sman__Smp_048560,Sman__Smp_143130	0		unrooted split; no ancestry or duplication timing assigned
B0043	99.8/100	3	Shae,Sjap,Sman	Shae__MS3_00002568,Sjap__EWB00_003590,Sman__Smp_048560	0		unrooted split; no ancestry or duplication timing assigned
B0044	61.1/60	2	Shae,Sjap	Shae__MS3_00002568,Sjap__EWB00_003590	0		unrooted split; no ancestry or duplication timing assigned
B0045	99.9/100	3	Shae,Sjap,Sman	Shae__MS3_00003616,Sjap__EWB00_009388,Sman__Smp_143130	0		unrooted split; no ancestry or duplication timing assigned
B0046	72.2/98	2	Shae,Sman	Shae__MS3_00003616,Sman__Smp_143130	0		unrooted split; no ancestry or duplication timing assigned
