branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0012	93.4/100	2	Hsap,Mmus	Hsap__GeneID_6714,Mmus__GeneID_20779	0		unrooted split; no ancestry or duplication timing assigned
B0013	92.5/98	2	Xlae	Xlae__GeneID_373647,Xlae__GeneID_380430	0		unrooted split; no ancestry or duplication timing assigned
B0014	99.3/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_7525,Mmus__GeneID_22612,Xlae__GeneID_379629,Xlae__GeneID_734720	0		unrooted split; no ancestry or duplication timing assigned
B0015	94.2/100	2	Hsap,Mmus	Hsap__GeneID_7525,Mmus__GeneID_22612	0		unrooted split; no ancestry or duplication timing assigned
B0016	91.8/99	2	Xlae	Xlae__GeneID_379629,Xlae__GeneID_734720	0		unrooted split; no ancestry or duplication timing assigned
B0017	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2534,Mmus__GeneID_14360,Xlae__GeneID_373609,Xlae__GeneID_379812	0		unrooted split; no ancestry or duplication timing assigned
B0018	58.1/57	3	Mmus,Xlae	Mmus__GeneID_14360,Xlae__GeneID_373609,Xlae__GeneID_379812	0		unrooted split; no ancestry or duplication timing assigned
B0019	97.2/94	2	Xlae	Xlae__GeneID_373609,Xlae__GeneID_379812	0		unrooted split; no ancestry or duplication timing assigned
B0020	100/100	13	Hsap,Mmus,Xlae	Hsap__GeneID_3055,Hsap__GeneID_3932,Hsap__GeneID_4067,Hsap__GeneID_640,Mmus__GeneID_12143,Mmus__GeneID_15162,Mmus__GeneID_16818,Mmus__GeneID_17096,Xlae__GeneID_100036955,Xlae__GeneID_108695301,Xlae__GeneID_108708930,Xlae__GeneID_108717237,Xlae__GeneID_373649	0		unrooted split; no ancestry or duplication timing assigned
B0021	61.2/71	10	Hsap,Mmus,Xlae	Hsap__GeneID_3055,Hsap__GeneID_3932,Hsap__GeneID_4067,Mmus__GeneID_15162,Mmus__GeneID_16818,Mmus__GeneID_17096,Xlae__GeneID_100036955,Xlae__GeneID_108695301,Xlae__GeneID_108708930,Xlae__GeneID_373649	0		unrooted split; no ancestry or duplication timing assigned
B0022	91.4/89	6	Hsap,Mmus,Xlae	Hsap__GeneID_3055,Hsap__GeneID_4067,Mmus__GeneID_15162,Mmus__GeneID_17096,Xlae__GeneID_108695301,Xlae__GeneID_373649	0		unrooted split; no ancestry or duplication timing assigned
B0023	100/100	2	Hsap,Mmus	Hsap__GeneID_3055,Mmus__GeneID_15162	0		unrooted split; no ancestry or duplication timing assigned
B0024	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_4067,Mmus__GeneID_17096,Xlae__GeneID_108695301,Xlae__GeneID_373649	0		unrooted split; no ancestry or duplication timing assigned
B0025	98.2/100	2	Hsap,Mmus	Hsap__GeneID_4067,Mmus__GeneID_17096	0		unrooted split; no ancestry or duplication timing assigned
B0026	98.8/100	2	Xlae	Xlae__GeneID_108695301,Xlae__GeneID_373649	0		unrooted split; no ancestry or duplication timing assigned
B0027	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_3932,Mmus__GeneID_16818,Xlae__GeneID_100036955,Xlae__GeneID_108708930	0		unrooted split; no ancestry or duplication timing assigned
B0028	99.8/100	2	Hsap,Mmus	Hsap__GeneID_3932,Mmus__GeneID_16818	0		unrooted split; no ancestry or duplication timing assigned
B0029	100/100	2	Xlae	Xlae__GeneID_100036955,Xlae__GeneID_108708930	0		unrooted split; no ancestry or duplication timing assigned
B0030	95.7/99	3	Hsap,Mmus,Xlae	Hsap__GeneID_640,Mmus__GeneID_12143,Xlae__GeneID_108717237	0		unrooted split; no ancestry or duplication timing assigned
B0031	100/100	2	Hsap,Mmus	Hsap__GeneID_640,Mmus__GeneID_12143	0		unrooted split; no ancestry or duplication timing assigned
B0032	100/100	4	Shae,Sjap,Sman	Shae__MS3_00002771,Sjap__EWB00_007873,Sman__Smp_006920,Sman__Smp_348670	0		unrooted split; no ancestry or duplication timing assigned
B0033	73/91	3	Shae,Sman	Shae__MS3_00002771,Sman__Smp_006920,Sman__Smp_348670	0		unrooted split; no ancestry or duplication timing assigned
B0034	70.6/76	2	Shae,Sman	Shae__MS3_00002771,Sman__Smp_006920	0		unrooted split; no ancestry or duplication timing assigned
B0035	100/100	6	Shae,Sjap,Sman	Shae__MS3_00008738,Shae__MS3_00009264,Sjap__EWB00_004406,Sjap__EWB00_007520,Sman__Smp_136300,Sman__Smp_172200	0		unrooted split; no ancestry or duplication timing assigned
B0036	99.9/100	3	Shae,Sjap,Sman	Shae__MS3_00008738,Sjap__EWB00_007520,Sman__Smp_172200	0		unrooted split; no ancestry or duplication timing assigned
B0037	70.8/79	2	Shae,Sman	Shae__MS3_00008738,Sman__Smp_172200	0		unrooted split; no ancestry or duplication timing assigned
B0038	100/100	3	Shae,Sjap,Sman	Shae__MS3_00009264,Sjap__EWB00_004406,Sman__Smp_136300	0		unrooted split; no ancestry or duplication timing assigned
B0039	94/100	2	Shae,Sman	Shae__MS3_00009264,Sman__Smp_136300	0		unrooted split; no ancestry or duplication timing assigned
